p30_id,source_issue_id,phase,priority,severity,category,gate,path,title,disposition,owner,blocker,next_pass_target,evidence
P30-ABSORB-0502,AIDENS-HA-20260508-0502,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/graph.rs,HashSet appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0503,AIDENS-HA-20260508-0503,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/graph.rs,HashSet appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0504,AIDENS-HA-20260508-0504,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/graph.rs,HashSet appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0505,AIDENS-HA-20260508-0505,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/graph.rs,HashSet appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0506,AIDENS-HA-20260508-0506,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/hnsw.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0507,AIDENS-HA-20260508-0507,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/hnsw.rs,HashSet appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0508,AIDENS-HA-20260508-0508,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/hnsw.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0509,AIDENS-HA-20260508-0509,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/hnsw.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0510,AIDENS-HA-20260508-0510,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/hnsw.rs,HashSet appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0511,AIDENS-HA-20260508-0511,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/hnsw.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0512,AIDENS-HA-20260508-0512,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/hnsw.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0513,AIDENS-HA-20260508-0513,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/hnsw.rs,HashSet appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0514,AIDENS-HA-20260508-0514,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/search.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0515,AIDENS-HA-20260508-0515,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/search.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0516,AIDENS-HA-20260508-0516,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/search.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0517,AIDENS-HA-20260508-0517,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/search.rs,HashSet appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0518,AIDENS-HA-20260508-0518,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/search.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0519,AIDENS-HA-20260508-0519,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/search.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0520,AIDENS-HA-20260508-0520,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/search.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0521,AIDENS-HA-20260508-0521,P30-03,P2,Low,DETERMINISM,fix-if-touched-or-quarantine-with-receipt,semantic-memory/src/search.rs,HashMap appears where deterministic ordering may matter,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0522,AIDENS-HA-20260508-0522,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-app-kit/src/lib.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0523,AIDENS-HA-20260508-0523,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/lib.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0524,AIDENS-HA-20260508-0524,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,AiDENs/crates/aidens-cli/src/main.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0525,AIDENS-HA-20260508-0525,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,Primitives/sandbox-workspace/src/lib.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0526,AIDENS-HA-20260508-0526,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,Primitives/stabilizer-core/src/lib.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0527,AIDENS-HA-20260508-0527,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,Primitives/stabilizer-core/src/lib.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0528,AIDENS-HA-20260508-0528,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,Primitives/typed-patch/src/lib.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0529,AIDENS-HA-20260508-0529,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,Primitives/typed-patch/src/lib.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0530,AIDENS-HA-20260508-0530,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,forge-pilot/src/main.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0531,AIDENS-HA-20260508-0531,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,forge-pilot/src/main_support/cli.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0532,AIDENS-HA-20260508-0532,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,forge-pilot/src/main_support/cli.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0533,AIDENS-HA-20260508-0533,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,forge-pilot/src/main_support/cli.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0534,AIDENS-HA-20260508-0534,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,forge-pilot/src/main_support/cli.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0535,AIDENS-HA-20260508-0535,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,forge-pilot/src/main_support/cli.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
P30-ABSORB-0536,AIDENS-HA-20260508-0536,P30-04,P2,Low,OBSERVABILITY,fix-if-touched-or-quarantine-with-receipt,forge-pilot/src/main_support/cli.rs,println! appears outside test path,release-debt-recorded,P31 pattern-debt owner,fix-if-touched class not in the P30 edited runtime surface or remains as p30_guard warning debt.,Retire as files are touched; do not use for release-certified/v11B-conformant claim.,target/p30/audit/p30_guard.log; handoffs/p30/UNRESOLVED_RISK_LEDGER.md
