id,priority,severity,category,path,line,title,evidence,impact,break_test,recommended_fix,confidence
AIDENS-HA-20260508-0505,P2,Low,DETERMINISM,semantic-memory/src/graph.rs,9,HashSet appears where deterministic ordering may matter,"use std::collections::{BTreeMap, HashSet, VecDeque};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0506,P2,Low,DETERMINISM,semantic-memory/src/hnsw.rs,10,HashMap appears where deterministic ordering may matter,"use std::collections::{HashMap, HashSet};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0507,P2,Low,DETERMINISM,semantic-memory/src/hnsw.rs,10,HashSet appears where deterministic ordering may matter,"use std::collections::{HashMap, HashSet};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0508,P2,Low,DETERMINISM,semantic-memory/src/hnsw.rs,324,HashMap appears where deterministic ordering may matter,let mut key_to_id = HashMap::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0509,P2,Low,DETERMINISM,semantic-memory/src/hnsw.rs,326,HashMap appears where deterministic ordering may matter,let mut id_to_key = HashMap::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0510,P2,Low,DETERMINISM,semantic-memory/src/hnsw.rs,327,HashSet appears where deterministic ordering may matter,let mut deleted_ids = HashSet::new();,"Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0511,P2,Low,DETERMINISM,semantic-memory/src/hnsw.rs,77,HashMap appears where deterministic ordering may matter,"key_to_id: HashMap<String, usize>,","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0512,P2,Low,DETERMINISM,semantic-memory/src/hnsw.rs,79,HashMap appears where deterministic ordering may matter,"id_to_key: HashMap<usize, String>,","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0513,P2,Low,DETERMINISM,semantic-memory/src/hnsw.rs,80,HashSet appears where deterministic ordering may matter,"deleted_ids: HashSet<usize>,","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0514,P2,Low,DETERMINISM,semantic-memory/src/search.rs,1109,HashMap appears where deterministic ordering may matter,"entries: &HashMap<String, HnswCandidateSeed>,","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0515,P2,Low,DETERMINISM,semantic-memory/src/search.rs,755,HashMap appears where deterministic ordering may matter,"let mut candidates: HashMap<(u8, String), RrfCandidate> = HashMap::new();","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0516,P2,Low,DETERMINISM,semantic-memory/src/search.rs,9,HashMap appears where deterministic ordering may matter,"use std::collections::{HashMap, HashSet};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0517,P2,Low,DETERMINISM,semantic-memory/src/search.rs,9,HashSet appears where deterministic ordering may matter,"use std::collections::{HashMap, HashSet};","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeSet on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0518,P2,Low,DETERMINISM,semantic-memory/src/search.rs,962,HashMap appears where deterministic ordering may matter,"let mut fact_entries: HashMap<String, HnswCandidateSeed> = HashMap::new();","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0519,P2,Low,DETERMINISM,semantic-memory/src/search.rs,964,HashMap appears where deterministic ordering may matter,"let mut chunk_entries: HashMap<String, HnswCandidateSeed> = HashMap::new();","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0520,P2,Low,DETERMINISM,semantic-memory/src/search.rs,966,HashMap appears where deterministic ordering may matter,"let mut message_entries: HashMap<i64, HnswCandidateSeed> = HashMap::new();","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0521,P2,Low,DETERMINISM,semantic-memory/src/search.rs,968,HashMap appears where deterministic ordering may matter,"let mut episode_entries: HashMap<String, HnswCandidateSeed> = HashMap::new();","Hash iteration order can destabilize serialized output, tests, or generated manifests if it reaches canonical surfaces.",Serialize output twice under randomized insertion order and compare canonical output.,Use BTreeMap on canonical/replay-visible paths.,Medium
AIDENS-HA-20260508-0522,P2,Low,OBSERVABILITY,AiDENs/crates/aidens-app-kit/src/lib.rs,201,println! appears outside test path,"println!(""{}"", output.text);","Stdout logging is not a durable execution receipt and can be lost, reordered, or stripped.",Run with stdout suppressed and verify no material evidence disappears.,Use structured tracing/receipt output instead of stdout side effects.,Medium
AIDENS-HA-20260508-0523,P2,Low,OBSERVABILITY,AiDENs/crates/aidens-cli/src/lib.rs,4761,println! appears outside test path,"println!(""{}"", output.text);","Stdout logging is not a durable execution receipt and can be lost, reordered, or stripped.",Run with stdout suppressed and verify no material evidence disappears.,Use structured tracing/receipt output instead of stdout side effects.,Medium
AIDENS-HA-20260508-0524,P2,Low,OBSERVABILITY,AiDENs/crates/aidens-cli/src/main.rs,7,println! appears outside test path,"println!(""{}"", run(cli)?);","Stdout logging is not a durable execution receipt and can be lost, reordered, or stripped.",Run with stdout suppressed and verify no material evidence disappears.,Use structured tracing/receipt output instead of stdout side effects.,Medium
AIDENS-HA-20260508-0525,P2,Low,OBSERVABILITY,Primitives/sandbox-workspace/src/lib.rs,182,println! appears outside test path,"let lines = vec![""fn main() {}"".to_string(), ""println!(\""ok\"");"".to_string()];","Stdout logging is not a durable execution receipt and can be lost, reordered, or stripped.",Run with stdout suppressed and verify no material evidence disappears.,Use structured tracing/receipt output instead of stdout side effects.,Medium
AIDENS-HA-20260508-0526,P2,Low,OBSERVABILITY,Primitives/stabilizer-core/src/lib.rs,300,println! appears outside test path,"lines: vec![""    println!(\""ok\"");"".into()],","Stdout logging is not a durable execution receipt and can be lost, reordered, or stripped.",Run with stdout suppressed and verify no material evidence disappears.,Use structured tracing/receipt output instead of stdout side effects.,Medium
AIDENS-HA-20260508-0527,P2,Low,OBSERVABILITY,Primitives/stabilizer-core/src/lib.rs,378,println! appears outside test path,"lines: vec![""    println!(\""hi\"");"".into()],","Stdout logging is not a durable execution receipt and can be lost, reordered, or stripped.",Run with stdout suppressed and verify no material evidence disappears.,Use structured tracing/receipt output instead of stdout side effects.,Medium
AIDENS-HA-20260508-0528,P2,Low,OBSERVABILITY,Primitives/typed-patch/src/lib.rs,796,println! appears outside test path,"lines: vec![""println!(\""oops\"");"".into()],","Stdout logging is not a durable execution receipt and can be lost, reordered, or stripped.",Run with stdout suppressed and verify no material evidence disappears.,Use structured tracing/receipt output instead of stdout side effects.,Medium
AIDENS-HA-20260508-0529,P2,Low,OBSERVABILITY,Primitives/typed-patch/src/lib.rs,833,println! appears outside test path,"lines: vec![""fn main() { println!(\""changed\""); }"".into()],","Stdout logging is not a durable execution receipt and can be lost, reordered, or stripped.",Run with stdout suppressed and verify no material evidence disappears.,Use structured tracing/receipt output instead of stdout side effects.,Medium
